ID,Start,End,Speaker,Text
1,00:02,00:03,Speaker mic01,He's very trash.
2,00:04,00:05,Speaker mic01,"Oh, okay."
3,00:05,00:07,Speaker mic01,You're paying attention.
4,00:10,00:11,Speaker mic01,"No, I actually have a hard roll."
5,00:11,00:14,Speaker mic01,I am not allowed to get a sword until I get my black.
6,00:14,00:15,Speaker mic01,"Oh, right."
7,00:15,00:22,Speaker mic01,"Um just uh ton of them, yeah."
8,00:22,00:24,Speaker mic00,Behind him a whistle finds an answer.
9,00:24,00:25,Speaker mic00,Three roofs over.
10,00:24,00:25,Speaker mic01,Three groups over.
11,00:25,00:27,Speaker mic01,"Yeah, stop moving!"
12,00:27,00:29,Speaker mic01,Someone get ahead of it!
13,00:35,00:45,Speaker mic00,So I would like everyone to make a DC or an acrobatics uh uh acrobatics track for me.
14,00:45,00:47,Speaker mic01,"But we're just just give you the raw roll, right?"
15,00:48,00:50,Speaker mic00,I'll give you Kaisel's mod.
16,00:50,00:51,Speaker mic01,Not 20.
17,00:51,01:01,Speaker mic01,"Oh, make it decide how he evades through this."
18,00:53,00:54,Speaker mic00,That's it.
19,00:55,00:57,Speaker mic00,"Okay, alright."
20,00:57,01:02,Speaker mic00,"So you get to decide how he evades through this, basically."
21,01:02,01:06,Speaker mic00,Um I'll I'll read you through his where he's at right now.
22,01:06,01:12,Speaker mic00,"Um I had the roof line splits, left dropped into a walled corner at dead end."
23,01:12,01:15,Speaker mic00,Right stays open above the canal walkway.
24,01:12,01:15,Speaker mic01,Right stays open buffet and I'll walk away.
25,01:15,01:24,Speaker mic01,"A woman oriented a flower stack cocked back at her shoulder, and bullet on the walkway has a bucket bound on a cord, trying to step for five bell."
26,01:21,01:24,Speaker mic00,"Time to stay up, time for Kaizal."
27,01:24,01:28,Speaker mic00,Obviously we're trying not to get hit by any of this.
28,01:27,01:27,Speaker mic01,Yeah.
29,01:28,01:32,Speaker mic01,Um how do you do it perfectly if you got a nap?
30,01:32,01:38,Speaker mic01,"So going around the corner, like is the does the woman like waiting around the corner for a turn or not?"
31,01:36,01:37,Speaker mic00,Yeah.
32,01:38,01:49,Speaker mic00,"Basically they um she is waiting for um Yeah, he's at a run right now."
33,01:38,01:47,Speaker mic01,Basically they um she is waiting for um Brook owls are near silent when they fly.
34,01:49,01:54,Speaker mic00,"Um sorry, it's not a corner."
35,01:54,01:56,Speaker mic00,"It's the right half, left path."
36,01:56,02:11,Speaker mic00,"Um, yeah, not perfect."
37,01:56,02:01,Speaker mic01,"Um so as he's running, um jumps, flaps look like it's foot swings a little bit."
38,02:01,02:09,Speaker mic01,"And as she's swinging it out, he claws it open with his talons, making it go poof and a spin cloud and providing cover."
39,02:09,02:11,Speaker mic01,"Oh yeah, no perfect."
40,02:11,02:12,Speaker mic00,Just a suck here.
41,02:11,02:27,Speaker mic01,So here's um yeah uh and totally with a decent with that obvious um the whistle changes pitch.
42,02:12,02:15,Speaker mic00,I just realized that's not running.
43,02:15,02:21,Speaker mic00,"Um, yeah, uh, and totally beats it with a DC with that office."
44,02:27,02:30,Speaker mic00,All night they've answered each other across three streets.
45,02:30,02:32,Speaker mic00,Now they all answer from one.
46,02:32,02:40,Speaker mic00,"A weighted line drops from the ease ahead of you and pulls taut at knee height, closing roof uh closing your rooftop roof to the solid."
47,02:32,02:41,Speaker mic01,A weighted line dropped from the ease ahead of you and pulse cough at me by closing the roof uh closing your rooftop would be solid.
48,02:40,02:47,Speaker mic00,"The only way past it is to drop to the walk way below to the still water and echoing canals, giving away your position."
49,02:41,02:47,Speaker mic01,The only way to pass it is to drop the walkway below still water and echoing from the mouse giving away your bubble shuttle.
50,02:47,03:32,Speaker mic01,A bucket swings out suddenly from the balcony on some rope whole droplets already um uh filtered from the air toward the uh in the alley mouse another pursuer steps out water bullying cocked in one fist the other uh dusted white the rest flower hanging thick in the air already paints somewhere behind a crowd gasps in anticipation love you all the roll another uh acrobatics or at the other looking for a 16 that's it's oh chat sorry you're out with you oh yeah yeah yeah um yeah yeah yeah well what's our best one I'm only a nine oh I also have a nine.
51,02:50,02:56,Speaker mic00,Cold drops blitz all over the um uh filtering through the air towards you.
52,03:04,03:07,Speaker mic00,"Flour hanging thick in the air, you can already taste."
53,03:12,03:17,Speaker mic00,I'd love luck for you all to roll another uh acrobatics or athletics for me.
54,03:27,03:29,Speaker mic00,Well was the best one.
55,03:29,03:30,Speaker mic00,No.
56,03:32,03:40,Speaker mic01,"And he both roll the fives oof yeah, so yeah um do you add a mod to it?"
57,03:35,03:37,Speaker mic00,"Yeah, so okay."
58,03:37,03:43,Speaker mic00,"Um Yeah, you do, but it's all it's a five for those, so a nine won't cut it."
59,03:43,03:49,Speaker mic00,Um boxed in.
60,03:43,03:45,Speaker mic01,"Okay, I wouldn't have a nap eight, but that's not better though."
61,03:45,03:46,Speaker mic00,Sixteen.
62,03:46,03:47,Speaker mic00,No.
63,03:49,03:55,Speaker mic00,Um so have the highest one.
64,03:55,03:56,Speaker mic01,Nine.
65,03:56,03:58,Speaker mic01,And nine nine.
66,03:58,03:59,Speaker mic01,Nine nine nine!
67,04:00,04:02,Speaker mic01,Scissors to see who has you get to go next turn.
68,04:02,04:03,Speaker mic01,"Oh no, you okay."
69,04:03,04:05,Speaker mic01,I think we're tied.
70,04:04,04:05,Speaker mic00,Alright.
71,04:05,04:05,Speaker mic01,Yeah.
72,04:05,04:09,Speaker mic00,"So yeah, uh basically it's it's not quite enough."
73,04:09,04:20,Speaker mic00,"Unfortunately, the bucket swings out and it clips you ever so slightly it's you manage to dodge it, and you keep your momentum, but the crowd, you can hear them."
74,04:20,04:24,Speaker mic00,"Um and there's still you keep your momentum, keep going."
75,04:24,04:27,Speaker mic00,It's not they haven't caught you yet.
76,04:28,04:40,Speaker mic01,"A woman crouches in a doorway, three rooftops down, one wall water balloon cradled low against her head, and a second web from the crook of her arm, both already sweating condensates in the warm of tropical air."
77,04:40,04:46,Speaker mic00,"She's tying this, waiting for you to pass by, where the walkway narrows to a single plank from the canal."
78,04:46,04:49,Speaker mic00,Only line can I sell can take without breaking the stride.
79,04:46,04:56,Speaker mic01,Only line can take without breaking through your arm caught the instant the silhouette crosses the wall um clears the last chimney.
