ID,Start,End,Speaker,Text
1,00:00,00:03,Speaker mic00,"Alright, so yeah."
2,00:05,00:06,Speaker mic01,That's cocked.
3,00:06,00:11,Speaker mic01,"That's meaningful to say it is a bit cocked, but I am fine to say that's a four."
4,00:06,00:10,Speaker mic00,"I'm fine to say this is a bit cog, but I am inclined to say that's a thing."
5,00:11,00:12,Speaker mic01,I'll take a four.
6,00:12,00:12,Speaker mic01,Okay.
7,00:13,00:26,Speaker mic00,"It is a bit cocked, but now I'd call it cocked, but uh, I mean if I'm hearing cock across the table and I'm I'm really cool."
8,00:13,00:14,Speaker mic01,I won't argue.
9,00:14,00:18,Speaker mic01,"But well now I'd I'd call it cocked, but uh I'll take a four if you can."
10,00:18,00:19,Speaker mic01,I mean use discretion.
11,00:19,00:21,Speaker mic01,"If you're saying it's a four, it's four."
12,00:21,00:24,Speaker mic01,I think I think it's kind of I'm hearing cocktail.
13,00:28,00:31,Speaker mic00,Seventeen boy something actually.
14,00:28,00:28,Speaker mic01,17.
15,00:28,00:30,Speaker mic01,"Boy, you should have taken that."
16,00:30,00:31,Speaker mic01,Anything?
17,00:31,00:34,Speaker mic00,Um seventeen plus eight.
18,00:31,00:36,Speaker mic01,Um you've said a multiple times.
19,00:36,00:38,Speaker mic01,The dice tell the story.
20,00:38,00:38,Speaker mic00,Yep.
21,00:38,00:39,Speaker mic01,Damn it.
22,00:39,00:40,Speaker mic00,Yeah.
23,00:40,00:43,Speaker mic01,Um of a bitch.
24,00:43,00:47,Speaker mic01,Uh I I can't really do anything about that.
25,00:47,00:48,Speaker mic01,"Wait, you're around."
26,00:48,00:49,Speaker mic01,I'm dead.
27,00:49,00:53,Speaker mic01,"No, where I'm gonna be dead if that hits me as your character not get hit."
28,00:53,00:54,Speaker mic01,I'm over here.
29,00:54,00:55,Speaker mic01,You're behind me?
30,00:54,00:56,Speaker mic00,How what's her HP at?
31,00:56,00:57,Speaker mic01,I have three.
32,00:56,00:57,Speaker mic00,Oh shit.
33,00:57,00:58,Speaker mic01,He was attacked.
34,00:58,01:00,Speaker mic00,"Yeah, I like slot."
35,00:58,01:00,Speaker mic01,"Yeah, I got squattered last round."
36,01:01,01:02,Speaker mic00,I did not remember the recap.
37,01:01,01:06,Speaker mic01,That's all I wanted to recap because the floor.
38,01:03,01:05,Speaker mic00,I did not remember that no shit.
39,01:06,01:07,Speaker mic01,"Yeah, yeah."
40,01:07,01:08,Speaker mic01,I'm I mean bloody then.
41,01:09,01:10,Speaker mic01,Take the four.
42,01:10,01:21,Speaker mic00,I will assembly like I will allow you to take the four simply because I forgot game GM game state and the four did come up first.
43,01:10,01:14,Speaker mic01,Can somebody like can I read I'm right behind the lash on top?
44,01:21,01:26,Speaker mic00,I could use it more so I can make it more.
45,01:21,01:26,Speaker mic01,I could use a Bardic inspiration to cutting words so we can like roleplay it a bit more.
46,01:26,01:27,Speaker mic00,Yeah.
47,01:26,01:30,Speaker mic01,So I'll I'll use one of my bardics and we can say the four happened.
48,01:27,01:29,Speaker mic00,I'll use one of our examples.
49,01:30,01:30,Speaker mic00,Yeah.
50,01:30,01:33,Speaker mic01,"The four the I caused the four, maybe."
51,01:33,01:35,Speaker mic00,I'll use the bar cracking place I caused the four.
52,01:33,01:37,Speaker mic01,"I'll use the bark inspiration to cause the four, and we can fucking hand wave that shit."
53,01:35,01:36,Speaker mic00,Yeah.
54,01:37,01:38,Speaker mic00,So yeah.
55,01:38,01:41,Speaker mic00,Her um the first little typical.
56,01:39,01:41,Speaker mic01,"I'll mark a resource, but I'll take the lower roll."
57,01:41,01:41,Speaker mic00,"No, no."
58,01:41,01:41,Speaker mic01,"Yeah, no."
