ID,Start,End,Speaker,Text
1,00:00,00:01,Speaker mic01,Oh.
2,00:01,00:02,Speaker mic01,"Oh, I made it."
3,00:02,00:03,Speaker mic00,"Yeah, alright."
4,00:03,00:10,Speaker mic00,Um so you're able to uh you you're able to stand up now with okay.
5,00:10,00:11,Speaker mic00,Right.
6,00:11,00:16,Speaker mic00,"Um and able to those the main I we've all been there, I know."
7,00:11,00:13,Speaker mic01,Um and go to the That's a nice feeling.
8,00:13,00:15,Speaker mic01,That was the main that's legal thing.
9,00:16,00:33,Speaker mic00,"I've um uh but most importantly, you're able to cross over into the galley and examine uh the drawing on the table, which uh marks all the gun positions on the uncertainty, and it appears that um someone has authorized some upgrades."
10,00:33,00:40,Speaker mic00,"About four new guns have been added to the uncertainty, two long nines and two short 32s."
11,00:40,00:51,Speaker mic00,Um you see a price tag next to him and boy about a thousand gold right there.
12,00:51,00:56,Speaker mic00,Um Cobb walks you through like a proud landlord.
13,00:56,01:01,Speaker mic00,"Past the spare cutlass still on his rack, past the cabin chest and the hidden lockbox."
14,01:01,01:07,Speaker mic01,Um a call talking mallet swing the loose at his t loose at his belt with every step.
15,01:07,01:12,Speaker mic00,"The captain's cabin door is off its hinges, leaning in the companion way."
16,01:12,01:20,Speaker mic00,"Sawdust and old build stamp thick in the air, where the old writing desk used to sit, there's a neat stack of its own saw-off legs."
17,01:20,01:23,Speaker mic00,"He picks up a pry bar and returns the wall, humming."
18,01:24,01:25,Speaker mic01,Wow!
19,01:25,01:27,Speaker mic01,And you call it a break room?
20,01:28,01:33,Speaker mic01,"One ship, nobody gets the big bed, everybody gets a hammock and a card table."
21,01:33,01:37,Speaker mic01,I've never met an officer who cared more for his room.
22,01:37,01:47,Speaker mic00,You're now realizing that someone has apparently told Cobb to get rid of the captain's corners and replace them with a crew break room.
23,01:48,01:49,Speaker mic01,But he's dead.
24,01:49,01:52,Speaker mic00,And you can't imagine who that was.
25,01:52,01:55,Speaker mic00,I would love someone to roll a con save for me.
26,01:55,01:57,Speaker mic00,Uh you're trying right now.
27,01:57,02:01,Speaker mic00,Um actually this is a deception save.
28,02:00,02:04,Speaker mic00,"Um it's plus one, you know."
29,02:00,02:07,Speaker mic01,"Do it, Jazz."
30,02:03,02:05,Speaker mic01,Uh plus one together.
31,02:05,02:06,Speaker mic01,"Chad, go to 17."
32,02:07,02:09,Speaker mic00,He's only had me used a dice.
33,02:11,02:13,Speaker mic01,"I mean, I didn't do that, I got an 11."
34,02:13,02:14,Speaker mic00,"Alright, we'll just we'll just carry on as now."
35,02:14,02:15,Speaker mic00,Okay.
36,02:14,02:15,Speaker mic01,Alright.
37,02:15,02:16,Speaker mic00,So yeah.
38,02:16,02:20,Speaker mic00,"Um you pass it off, Cobb can Cobb totally buys it."
39,02:16,02:17,Speaker mic01,Uh you pass it all.
40,02:20,02:24,Speaker mic00,He he does he he thinks you know what he's talking about.
41,02:24,02:28,Speaker mic00,He's talking like you know what he what like he knows what you're talking about.
42,02:28,02:35,Speaker mic01,"Um, um how do you uh how do you handle this?"
43,02:35,02:53,Speaker mic00,"You're very drunk, you have no recollection of any of this, and uh Cobb is showing you quite a few things that um this is a deception, you were just trying not to let Cobb know that you have no idea what he's talking about."
44,02:35,02:48,Speaker mic01,"You're very drunk, you have no recollection of any of this, and uh Cobb is showing you quite a few things that what did we roll for our um forception or uh whatever it was?"
45,02:48,02:49,Speaker mic01,It was a deception.
46,02:53,02:55,Speaker mic01,"Oh yeah, okay, okay."
47,02:55,02:56,Speaker mic01,Do we know what he's talking about?
48,02:56,03:00,Speaker mic00,"No, no, no."
49,02:56,02:59,Speaker mic01,Does Thunk Dunk doesn't really know what he's talking about?
50,02:59,03:03,Speaker mic01,"No, so what would Thunk do here?"
51,03:01,03:14,Speaker mic00,"As far as um, so no yeah you what it was the island move."
52,03:04,03:05,Speaker mic01,What would Thunk do?
53,03:05,03:07,Speaker mic01,Uh what would Thunk do?
54,03:07,03:08,Speaker mic01,He's a punk.
55,03:08,03:13,Speaker mic01,Um minus you would was he one of the gunners?
56,03:13,03:18,Speaker mic01,"Yeah, he was he was the I'm um so he might know about the guns."
57,03:14,03:19,Speaker mic00,"Um so the yeah, yeah, but I mean, yeah."
58,03:18,03:28,Speaker mic01,"Yeah, well, but I mean so you guys you guys offered he knows unless you're starting to remember bits from last room."
59,03:19,03:28,Speaker mic00,"So Thunk knows you guys you guys offered, he knows, and we'll just say you're starting to remember bits from last night."
60,03:28,03:34,Speaker mic01,"He knows you guys authorized a RAM, a repaint, and I'm gonna agreed to paint for all pay for all that."
61,03:34,03:45,Speaker mic01,"And Sunk is starting to remember bits from last night after he got back from the tavern, and where Cobb seemed to think he was an officer, saluting to him and everything."
62,03:45,03:49,Speaker mic00,And Funk may have told him that the ship needed more guns.
63,03:50,03:53,Speaker mic01,Sun's pretty sure he may have bought more guns.
64,03:53,03:53,Speaker mic01,Oh no.
65,03:54,03:58,Speaker mic00,And maybe he might have done the break room idea too.
66,03:58,04:00,Speaker mic01,He's not yeah.
67,04:00,04:01,Speaker mic00,It's real fuzzy.
68,04:01,04:04,Speaker mic00,"If anyone would love to roll for that, I can give you up something better."
69,04:07,04:08,Speaker mic01,"Oh no, what have I done?"
70,04:10,04:17,Speaker mic00,"I've never, I'm just gonna I've never met a uh yeah."
71,04:17,04:21,Speaker mic00,"Okay, so you're trying to remember more from last night."
72,04:21,04:23,Speaker mic00,Um yeah.
73,04:23,04:28,Speaker mic00,Cobb seemed to just believe that you were an officer.
74,04:28,04:35,Speaker mic00,"Um uh you mentioned Officer John, and maybe he misheard you, but you never felt a need to correct him."
75,04:35,04:46,Speaker mic00,"And then you started talking about really great ideas you had for the ship, and he thought that you were oh he was yeah."
76,04:46,04:49,Speaker mic01,Um that reminds me of the next employee of find.
77,04:49,05:00,Speaker mic01,"Um still the gutted companion lane, yeah, lamp light sliding off the cold iron grill, bolts through the open hall scene, hull digs the paperwork out of a biscuit tin."
78,05:00,05:04,Speaker mic00,It's lids coming through with a screech that goes straight through that headache.
79,05:04,05:08,Speaker mic00,"The order sheet comes out rolled type with a spring, a string."
80,05:08,05:10,Speaker mic00,Very official.
81,05:10,05:24,Speaker mic01,"Uh two long and uh two long nines, two short 32 pounders, deposit paid on uh no no credit, let's do on delivery at the bottom, sign twice, officer something."
82,05:18,05:22,Speaker mic00,"Balance is due on delivery at the bottom, signed twice."
83,05:22,05:25,Speaker mic00,Officer thunk.
84,05:24,05:26,Speaker mic01,Oh no.
85,05:26,05:29,Speaker mic01,One of the time.
86,05:26,05:29,Speaker mic00,One of these is signed upside down.
87,05:27,05:32,Speaker mic00,Um he signed one upside down.
88,05:29,05:34,Speaker mic00,Um just to catch you back up.
89,05:29,05:40,Speaker mic00,Um it appears Thunk has gone on the spending spree on known as credit cards on the ship.
90,05:35,05:40,Speaker mic01,It appears Thunk has gone on a bit of spending free on Nona's credit card on the ship.
91,05:40,05:40,Speaker mic01,Oh fun.
92,05:40,05:41,Speaker mic00,Yeah.
93,05:40,05:41,Speaker mic01,Well ship based.
94,05:41,05:47,Speaker mic00,"Um he got shit phased, he decided the ship needed more guns, so he bought more guns."
95,05:47,05:54,Speaker mic00,"Um and then he decided that since there's no there's four captains on the on the boat, they don't need one captain's quarters."
96,05:54,05:54,Speaker mic01,Yes.
97,05:54,06:02,Speaker mic00,Uh so they just he decided that would be better as a break room for the club.
98,06:00,06:02,Speaker mic01,Taking a lot of liberties.
99,06:02,06:06,Speaker mic00,"He's realizing that yeah, that he he had no memory of this right now."
100,06:06,06:08,Speaker mic00,He's currently just piecing it together.
101,06:06,06:08,Speaker mic01,He has only just piecing it together.
102,06:08,06:15,Speaker mic01,He was so the DD form of fucking drunk Amazon shopping.
103,06:08,06:09,Speaker mic00,Yeah.
104,06:11,06:12,Speaker mic00,Yeah.
105,06:15,06:15,Speaker mic00,Yeah.
106,06:16,06:17,Speaker mic01,"Yeah, but I've been there."
107,06:16,06:17,Speaker mic00,And yeah.
108,06:17,06:19,Speaker mic01,I'm gonna have a Ms.
109,06:17,06:23,Speaker mic00,"As Cobb hands you the receipt that you've signed, he points out, you insisted signing it twice."
110,06:19,06:21,Speaker mic01,the receipt that you'd sign.
111,06:21,06:22,Speaker mic01,He points up.
112,06:23,06:26,Speaker mic00,You said one was for your lawyer.
113,06:27,06:31,Speaker mic00,"Uh there's no lawyers here, it's a criminal outfit."
114,06:30,06:34,Speaker mic01,I'm just I'm just impressed that I'm just literate.
115,06:33,06:35,Speaker mic00,Um you're back.
116,06:34,06:40,Speaker mic01,Um I done trust noise.
117,06:41,06:42,Speaker mic01,Yeah.
118,06:42,06:51,Speaker mic01,Like suddenly something's meeting fluid mandarin while so oh we were joking about the refots?
119,06:46,06:51,Speaker mic00,"Uh so uh oh, you were joking about the refits?"
120,06:51,06:53,Speaker mic01,"No, the lawyer."
121,06:53,06:54,Speaker mic00,"Oh, okay."
122,06:53,06:57,Speaker mic01,Uh your backbeds up.
123,06:54,06:57,Speaker mic00,"Um you're back there, Java."
124,06:57,07:01,Speaker mic00,Let's uh can you give me a DC twelve deception?
125,06:57,07:02,Speaker mic01,But uh you didn't hear DC 12 weapons.
126,07:02,07:03,Speaker mic01,Nope.
127,07:03,07:04,Speaker mic00,Nope.
128,07:05,07:08,Speaker mic00,Um four.
129,07:05,07:08,Speaker mic01,"Uh I can do you a four, but that's my final offer."
130,07:08,07:13,Speaker mic00,"Um boy, okay."
131,07:11,07:13,Speaker mic01,Take it or leave it.
132,07:13,07:16,Speaker mic00,Um Cobb's getting suspicious.
133,07:15,07:19,Speaker mic00,He's starting to think you may not actually be an officer.
134,07:19,07:24,Speaker mic00,And he's starting to think that maybe you might not actually remember what he's talking about.
135,07:25,07:40,Speaker mic00,"Um however, this is momentarily interrupted by the sound of uh a dwarvis woman walking onto the ship carrying pulling something very loud and heavy uh behind her."
