ID,Start,End,Speaker,Text
1,00:00,00:00,Speaker mic00,Yes.
2,00:00,01:48,Speaker mic01,"This and you see a um text another spell again um red and blue magical energy pulling off of him surrounding salons who appears to disappear before you disappear um where's 33 I kind of just told you what I'm about to do 30 step You should like go right here actually Oh um here's one here he's his action his bonus action is not gonna be here keeping his reaction up um also one Misty Step um like step the bonus action yeah but that's great invisibility uh yeah it's the good invisibility um that's his turn so that's not a fussy so this guy's invisible and this one's now gone seems like it yeah this one's gone this one's gone person we already used his one fifth level spell slot okay he has got very lucky with that and failed sorry no no we completely missed um I've missed track of that's okay um that's all it's a turn P2 he needs up um he's running he's just running for his life um he trip over my cemetery and just shoot him yeah, so you cannot see."
3,00:00,00:28,Speaker mic00,And you see him c um cast sp another spell again um red and blue magical energy pulling off from surrounding salonge who appears to disappear before you and um where's his thirty feet on the right anymore?
4,00:40,00:43,Speaker mic00,He is not going to do anything actually.
5,00:43,00:48,Speaker mic00,Um he's going to he's he used his action.
6,00:52,01:01,Speaker mic00,Um greater invisibility.
7,01:23,01:32,Speaker mic00,"Sorry, I I completely missed um a lot I missed track of um so that's all next turn, P2."
8,01:48,01:52,Speaker mic00,Um I take my weapons now.
9,01:48,01:51,Speaker mic01,Um sorry I've got him I'll take my wins here.
10,01:52,01:52,Speaker mic00,Not twenty.
11,01:52,01:54,Speaker mic01,That's a 20 that's that's also a 20.
12,01:53,01:55,Speaker mic00,That's two twenties.
13,01:55,01:57,Speaker mic00,That's two twenties.
14,01:55,01:58,Speaker mic01,That's the odds of that.
15,01:57,01:59,Speaker mic00,What's the actual fuck?
16,01:59,02:00,Speaker mic00,That's one in four hundred.
17,02:00,02:07,Speaker mic00,Those blues are good.
18,02:00,02:01,Speaker mic01,That's crazy.
19,02:01,02:02,Speaker mic00,Okay.
20,02:02,02:02,Speaker mic00,So yeah.
21,02:05,02:06,Speaker mic00,Those twenties are good.
22,02:07,02:08,Speaker mic00,Um okay.
23,02:08,02:14,Speaker mic00,"Yeah, he's gonna run off very quickly, and he literally he takes he I'm sorry you lost the cinnatar."
24,02:15,02:23,Speaker mic00,He he he picks it up and uses it to bat the s the alligator that snaps at him as he runs past and takes it going.
25,02:23,02:27,Speaker mic01,"Um can I, because I have flavor strix is still on his shoulder."
26,02:27,02:31,Speaker mic01,Could I hold on to him and try to make something shocking on him?
27,02:32,02:34,Speaker mic01,He's still on the room.
28,02:34,02:38,Speaker mic01,"You're running away with him, and he does have dark vision, so he can see in this."
29,02:38,02:41,Speaker mic01,But can I like try and shock in response?
30,02:41,02:43,Speaker mic01,Or am I just like with him still?
31,02:43,02:46,Speaker mic01,Do you want me the roll to keep my grip on him?
32,02:47,02:51,Speaker mic01,"You have already used, I believe, all your action and reaction."
33,02:51,02:53,Speaker mic00,Well actually yours is you're up next.
34,02:52,02:58,Speaker mic01,"I have a yes, I'm up next, but he's like, do you want me the roll to keep him on uh on his shoulder while he's in the spear?"
35,02:56,03:01,Speaker mic00,"I don't know, unless he's literally just running away from this fight."
36,03:02,03:12,Speaker mic01,"I wish I could yeah, I guess on my next round threatening him to be like it is your turn next and then Strix's turn next, so I think you're gonna be getting your your cimitar back, likely."
37,03:02,03:04,Speaker mic00,"Yeah, I can't find it."
38,03:06,03:12,Speaker mic00,"It is your turn next in the system next, so I think they're gonna be giving them similar talk about most likely."
39,03:12,03:15,Speaker mic01,"Oh that was that was inevitable, no matter how this is going."
40,03:13,03:14,Speaker mic00,Yeah.
41,03:15,03:17,Speaker mic00,"Yeah, yeah, yeah."
42,03:17,03:19,Speaker mic01,Fucking sword.
43,03:19,03:22,Speaker mic00,Um that's your turn coming up.
44,03:19,03:21,Speaker mic01,"Uh that's your turn, Gathering."
45,03:21,03:27,Speaker mic01,"Okay, so Katarina's now blind in this uh this freaking swing."
46,03:27,03:30,Speaker mic00,"Oh yeah, you yeah, you cannot see anything by the way."
47,03:30,03:31,Speaker mic00,Yeah.
48,03:31,03:32,Speaker mic01,I know.
49,03:32,03:39,Speaker mic00,"So yeah, every every sort of attack you do will be at a disadvantage unless you are some other wheel."
50,03:32,03:39,Speaker mic01,"So yeah, every every sort of attack you be able to be at the end of some other way."
51,03:39,03:44,Speaker mic01,"I don't know if I can like find a torch in this uh these crates over here, hey."
52,03:43,03:45,Speaker mic00,"Pretty hard, but I can't see."
53,03:43,03:46,Speaker mic01,Yeah.
54,03:48,03:59,Speaker mic01,"Okay, let me give me one sec now that it's like completely I mean, could I like you want to give her it?"
55,03:59,04:00,Speaker mic00,"Or no, okay."
56,03:59,04:01,Speaker mic01,"No, I mean I've got I've got tools."
57,04:01,04:06,Speaker mic01,I should have like things on me that could create some fire and some torch.
58,04:07,04:14,Speaker mic01,"Yeah, like create some zapping matter that can give me a maybe some dim light to check out the crates."
59,04:14,04:17,Speaker mic01,"I don't know if you have proficiency with tinker tools, you know?"
60,04:17,04:19,Speaker mic01,"Yes, I have the tinkerings mechanic."
61,04:17,04:20,Speaker mic00,Okay.
62,04:19,04:25,Speaker mic01,I can create uh um yeah.
63,04:25,04:32,Speaker mic01,"I don't know if that would include no no, I will say that you are good enough as an uh the right tool for the job is it it's called."
64,04:32,04:53,Speaker mic01,"You were good enough at an artificial that you were you know your tools well enough that you can counteract not being able to see them, you know that my hand it is a straight roll for you to do to produce some sort of okay uh flint and tinder fire light from what you got on your belt that you can feel maybe I got this like sparker here, right?"
65,04:53,05:00,Speaker mic00,Basically you're going to do your Batman utility development finding anything that makes light.
66,04:58,05:00,Speaker mic01,It's just straight.
67,05:00,05:00,Speaker mic01,Alright.
68,05:00,05:06,Speaker mic00,"Oh no, no, no, no, you get to you can add your tinker tool, your proficiency and your decks."
69,05:06,05:07,Speaker mic01,"Oh, okay."
70,05:07,05:07,Speaker mic00,Yeah.
71,05:07,05:17,Speaker mic01,"Uh so my proficiency, it's an 80 nap, and then uh my proficiency, I think is two."
72,05:10,05:13,Speaker mic00,Oh yeah.
73,05:17,05:18,Speaker mic00,Well you definitely do it.
74,05:18,05:27,Speaker mic00,You can't use making my cards.
75,05:19,05:19,Speaker mic01,"Yeah, okay."
76,05:19,05:24,Speaker mic01,So that'd be a nah uh dirty 20 to get something kind of on the fly.
77,05:24,05:34,Speaker mic01,I'm using maybe my firebolt to start getting the uh the ignition and and and catch something that will provide some temporary dim light for me.
78,05:30,05:34,Speaker mic00,Yeah.
79,05:30,05:32,Speaker mic00,So yeah.
80,05:34,05:48,Speaker mic01,"Yeah, as you're going through the crates, yeah, you find a loose piece of board pulling off, able to grab a strip from your shirt right off its bottom, pull off and wrap it around, use the fire starter you got on your belt, instant torch."
81,05:48,05:53,Speaker mic00,You now have light uh light uh round catering around 20 feet.
82,05:53,05:54,Speaker mic00,Where it is bright light.
83,05:53,05:54,Speaker mic01,So it's bright lighting.
84,05:54,06:00,Speaker mic01,"Well, you'll probably see me just like hearing the the noise and like ah fire."
85,06:00,06:05,Speaker mic00,And there's like like the faint background theme of uh what's his face?
86,06:01,06:06,Speaker mic01,It's like background thinking of what's a hybrid.
87,06:08,06:17,Speaker mic00,Um you're gonna shock the one from running around?
88,06:08,06:17,Speaker mic01,Um so with that I'm going to uh now hanging around.
89,06:17,06:24,Speaker mic01,Um I can't use my my boots that I was gonna plan to use because it's gotta be a point that I can well actually I can.
90,06:17,06:34,Speaker mic00,Um I see a home table.
91,06:24,06:28,Speaker mic01,"It's 20 feet, you EV, but throw the torch maybe."
92,06:28,06:39,Speaker mic01,"I mean um I can see a point I can teleport within if it's 15 feet of me that I can see, and I've been saying you can also hear this person running away because they are not trying to hide it."
93,06:39,06:41,Speaker mic00,So you have a vague idea where they are.
94,06:39,06:40,Speaker mic01,So I'm going to be over there.
95,06:41,06:49,Speaker mic01,Uh use my bonus action for Katrina to go 15 up closer to a point that I was at teleporting.
96,06:49,06:55,Speaker mic01,Uh like 10 15 bringing me back a little bit here to kind of like get an eye strix way.
97,06:55,06:58,Speaker mic01,"Um, and I have a telepathic bond with him."
98,06:58,07:05,Speaker mic01,"So Strix, I can hear maybe our our Morse code and the in within the dark there."
99,07:02,07:21,Speaker mic00,"No, here it doesn't have to be I mean you don't even have to roll to hit you were in contact."
100,07:05,07:16,Speaker mic01,"And uh uh Strix is on here, you know, being moved by this guy, and he's um going to give the guy a shocking grasp."
101,07:21,07:23,Speaker mic00,You can simply roll the damage for this.
102,07:21,07:28,Speaker mic01,"Yeah, um, I just don't know if it's worthwhile trying to obtain your scimitar there, bud, and like throw that away."
103,07:28,07:29,Speaker mic01,"Don't worry about it, no."
104,07:29,07:29,Speaker mic01,Okay.
105,07:29,07:32,Speaker mic01,"Um, perfect then."
106,07:32,07:34,Speaker mic01,"So yeah, I'm just gonna try."
107,07:34,07:40,Speaker mic01,"You're gonna feel the talons getting in deeper on this guy that's trying to run out, make a break for it."
108,07:41,07:44,Speaker mic01,"Uh does a oh my gosh, what is that?"
109,07:44,07:46,Speaker mic01,Uh 23 hit.
110,07:46,07:48,Speaker mic01,23 definitely does.
111,07:48,07:49,Speaker mic01,Okay.
112,07:49,08:38,Speaker mic00,Um eight points um actually.
113,07:49,07:54,Speaker mic01,"Um, I'm going to roll shocking grass."
114,07:54,07:57,Speaker mic01,He's got a good grasp on this guy.
115,07:57,07:58,Speaker mic01,Shocking.
116,07:58,08:00,Speaker mic01,It's so shocking.
117,08:01,08:09,Speaker mic01,"Uh, it's gonna be another uh eight points of lightning damage, and he cannot make an opportunity attack until the start of his next turn."
118,08:10,08:14,Speaker mic01,Whoa.
119,08:14,08:22,Speaker mic01,"So I'm like, yeah, I would I would say was that like you know, uh, Katharina's still trying to locate it now and get some light."
120,08:22,08:38,Speaker mic01,"And um, I would picture that the shocking grass has created some element of dim light within the darkness there, and it's just um zapping and frying him uh his complete shoulder of this crisp and like lightning burns across him."
121,08:38,08:39,Speaker mic01,I wanna do that.
122,08:39,08:46,Speaker mic01,Um the the darkness briefly illuminates with bright white blue light far in the distance.
123,08:46,08:51,Speaker mic01,You can see this outline of a brung running away before and it just falls.
124,08:52,08:55,Speaker mic01,"Yeah, like it ran into a bundle grapper."
125,08:56,08:59,Speaker mic00,Um is down.
126,08:56,10:36,Speaker mic01,Um that's P2's down that's for all of the minions it's just Solange and all the all Zac left Solange is disappear that's my turn trick stucks his turn Delmar you are up and crystalin you're on the okay all right um so it's just these two left yeah but you can't see Solange invisible dark challenge disappear yep uh it is both dark it is there is no light in here and before the light went out you saw her physically disappear did I hear anything when she physically disappeared no okay different from well I get dude you heard no sir and he's he stayed where he is not happens at least all right um well I got it well pull out my lantern pop it open so it's setting a direct beam of light where um where they are okay where they were kind of thing like and I just see him right yeah you just see the his eyes staring back and you just he pulls back um okay.
127,09:04,09:06,Speaker mic00,And Ozak.
128,09:06,09:09,Speaker mic00,And Solomon just disappeared.
129,09:09,09:12,Speaker mic00,Uh Strix is Strix took Sister.
