ID,Start,End,Speaker,Text
1,00:00,00:02,Speaker mic01,Shoe is this.
2,00:02,00:05,Speaker mic01,Um I think I'll be like checkers.
3,00:05,00:06,Speaker mic01,Yes.
4,00:06,00:07,Speaker mic01,Okay.
5,00:07,00:09,Speaker mic01,I don't know.
6,00:12,00:14,Speaker mic01,Rolling the shoe.
7,00:16,00:22,Speaker mic00,"Yeah, we're just gonna roll initiative and then we're just gonna roll a new one whenever."
8,00:22,00:34,Speaker mic00,Um I should re-roll these.
9,00:22,00:28,Speaker mic01,Um actually rolled well.
10,00:28,00:28,Speaker mic01,Oof.
11,00:28,00:30,Speaker mic01,Oof I both died.
12,00:32,00:34,Speaker mic01,Uh I think it pretty well being.
13,00:34,00:47,Speaker mic01,"And then the only thing is I had this like digital order in your fifth tracker thing set up, and I got it like 90% working, and then it just proved to not work for actually anything creature."
14,00:47,00:50,Speaker mic00,"So yeah, whatever."
15,00:50,00:57,Speaker mic01,Um and then there are three of the one.
16,00:59,01:01,Speaker mic01,Oh your code's here today.
17,01:01,01:02,Speaker mic01,You got something on you.
18,01:02,01:03,Speaker mic01,He's got the happy look.
19,01:08,01:09,Speaker mic01,"Like, can I have your thing?"
20,01:10,01:10,Speaker mic01,Yeah.
21,01:10,01:11,Speaker mic01,You have cheese too.
22,01:14,01:15,Speaker mic01,Yeah.
23,01:21,01:27,Speaker mic00,"So um, let me just I'll grab everyone's initiatives here in a sec, let me just for a mark."
24,01:23,01:29,Speaker mic01,I brought everyone's in the same thing because I've been just your time.
25,01:29,02:12,Speaker mic00,Um so I should say not working action.
26,01:29,01:59,Speaker mic01,Um No.
27,02:04,02:07,Speaker mic01,"You're very cute, but you're not getting any pepperoni."
28,02:12,02:27,Speaker mic00,Um just one as well.
29,02:24,02:25,Speaker mic01,Okay.
30,02:25,02:26,Speaker mic01,"Sorry, please."
31,02:27,02:28,Speaker mic01,Those are all my treats up there.
32,02:32,02:34,Speaker mic01,You could dig it here if you want.
33,02:32,02:33,Speaker mic00,Wow.
34,02:34,02:35,Speaker mic00,That one's good.
35,02:35,02:37,Speaker mic00,Okay.
36,02:36,02:38,Speaker mic01,"Yeah, he's being especially cute today."
37,02:41,02:44,Speaker mic00,That's a nat twenty for him.
38,02:41,02:43,Speaker mic01,No idea what you guys are talking about.
39,02:44,02:49,Speaker mic00,And one of my minions rolled nat twenty on their initiative.
40,02:49,02:50,Speaker mic00,That's crazy.
41,02:50,02:52,Speaker mic00,All right.
42,02:52,02:56,Speaker mic00,Uh we got nine and a sixteen or nineteen.
43,02:57,02:57,Speaker mic00,Okay.
44,02:57,03:02,Speaker mic00,So anyone get twenty-five to twenty.
45,02:57,02:58,Speaker mic01,So initiatives.
46,03:01,03:02,Speaker mic01,Twenty-two.
47,03:02,03:03,Speaker mic00,Twenty-two.
48,03:02,03:03,Speaker mic01,Twenty-three?
49,03:03,03:04,Speaker mic01,Is that it?
50,03:03,03:05,Speaker mic00,That is it.
51,03:05,03:07,Speaker mic01,"He had already rolled initiative before, I thought."
52,03:07,03:07,Speaker mic00,Okay.
53,03:07,03:09,Speaker mic01,Oh we re-rolling.
54,03:10,03:11,Speaker mic01,"Oh, sorry."
55,03:11,03:16,Speaker mic01,"Oh yeah, I don't know, right."
56,03:11,03:12,Speaker mic00,Oh no worries.
57,03:17,03:18,Speaker mic00,"Oh, okay, almost."
58,03:18,03:19,Speaker mic00,All right.
59,03:18,03:18,Speaker mic01,Alright.
60,03:19,03:23,Speaker mic00,"Uh so we're going to shoe first of twenty-four, and then you had nineteen."
61,03:19,03:23,Speaker mic01,Uh so we got don't show first at twenty-four and then you have nineteen.
62,03:23,03:24,Speaker mic01,Twenty-two.
63,03:23,03:25,Speaker mic00,"Twenty-two, sorry."
64,03:25,03:27,Speaker mic00,So that's Karina.
65,03:27,03:30,Speaker mic00,Um twenty through fifteen.
66,03:30,03:31,Speaker mic01,I got fifteen.
67,03:31,03:32,Speaker mic00,Fifteen.
68,03:31,03:32,Speaker mic01,Fifty.
69,03:31,03:32,Speaker mic01,15?
70,03:32,03:34,Speaker mic01,"Uh fourteen, 15, 16."
71,03:34,03:35,Speaker mic00,Sixteen?
72,03:34,03:34,Speaker mic01,15.
73,03:35,03:35,Speaker mic00,Okay.
