ID,Start,End,Speaker,Text
1,00:00,00:01,Speaker mic00,That's misty stop.
2,00:03,00:10,Speaker mic00,"Um and teleport out of um out of your hands, about three feet away."
3,00:10,00:10,Speaker mic00,Oh no.
4,00:11,00:12,Speaker mic00,"Oh my god, I have bad imagination."
5,00:15,00:17,Speaker mic00,She's doing it blind.
6,00:17,00:19,Speaker mic00,You have to be missing.
7,00:19,00:20,Speaker mic00,"Oh fuck, you're right."
8,00:21,00:22,Speaker mic00,So where is the light?
9,00:22,00:26,Speaker mic00,"Maybe it's you, oh, and then my flashlight."
10,00:29,00:35,Speaker mic00,"So high is Catharina, low is yeah, it's you."
11,00:35,00:39,Speaker mic00,Um she sees you and she's teleporting there to you.
12,00:39,00:43,Speaker mic00,"Um, but I'm about to be terrified here."
13,00:43,00:46,Speaker mic00,Um I have an opportunity to like smacker.
14,00:46,00:50,Speaker mic00,"Just out of nowhere from the darkness, just like boom, right in front of you."
15,00:50,00:50,Speaker mic00,Oh no.
16,00:50,00:51,Speaker mic00,Smoke bomb?
17,00:51,00:52,Speaker mic00,Um just a sec.
18,00:53,00:55,Speaker mic00,Just a second.
19,00:55,00:57,Speaker mic00,Um hold on one second.
20,00:57,00:58,Speaker mic00,One second.
21,00:58,00:59,Speaker mic00,Where did I find it?
22,00:59,01:00,Speaker mic00,"Sorry, eh."
23,01:00,01:02,Speaker mic00,Uh-da.
24,01:04,01:08,Speaker mic00,"Um Spider-Man, Nick."
25,01:08,01:10,Speaker mic00,What I need them now.
26,01:10,01:13,Speaker mic00,Solange teleports next to you.
27,01:13,01:15,Speaker mic00,You are the only one who can hear this.
28,01:15,01:23,Speaker mic00,"She looks up at the ceiling, points her finger up there, and you hear it muttered under her breath, Agne."
29,01:23,01:27,Speaker mic00,"Um, the ceiling becomes light."
30,01:27,01:34,Speaker mic00,"Stone, fire, and pressure hit before the sound wave hits you all next."
31,01:36,01:37,Speaker mic00,Shockwave.
32,01:37,01:39,Speaker mic00,Your ears are ringing.
33,01:39,01:43,Speaker mic00,"Suddenly light, dust filters in from above."
34,01:43,01:50,Speaker mic00,Bits of material falling down around you as you the ceiling above.
35,01:50,01:52,Speaker mic00,You can see the Calvinio sky.
36,01:52,01:58,Speaker mic00,And you can hear the talk of people above from the market district above.
37,01:58,02:11,Speaker mic00,Um shredded uh the ceiling uh shredded fan fan uh shredded festival banners hanging in the now open air above.
38,02:11,02:24,Speaker mic00,"Heat washes over all of you in one wave, then drops as fast as it came, replaced by grit and sand hitting you from the pressure wave, rising smoke filling the now open air."
39,02:24,02:30,Speaker mic00,"Um you see, Solange is now very dead."
40,02:30,02:34,Speaker mic00,"Um just a little dead, extremely dead."
41,02:34,02:41,Speaker mic00,"Um laying on the ground near the circle, just on the outside."
42,02:41,02:52,Speaker mic00,"She reaches her hand over to the circle, pulls over um I would Katarina."
43,02:52,02:55,Speaker mic00,"You are close enough to have some effect on this, right?"
44,02:55,03:02,Speaker mic00,"Uh before we resolve everyone, by the way, all the actually, you guys happen to be lucky."
45,03:02,03:05,Speaker mic00,"Delmar, you will have to deal with the explosion."
46,03:05,03:11,Speaker mic00,"Katarina will, everyone else was within the globe when the explosion went off."
47,03:11,03:18,Speaker mic00,Um please don't deal 62 points of damage.
48,03:18,03:23,Speaker mic00,"It's gonna be um Katarina, you're close enough to react right now."
49,03:23,03:25,Speaker mic00,In this you have one moment.
50,03:26,03:32,Speaker mic00,"Solange is crawling away from you, trying to move towards the circle."
51,03:32,03:42,Speaker mic00,"You have one chance, one action to do whatever you would like with this."
52,03:43,04:11,Speaker mic00,I would like to take out a very interesting mechanic that resembles handcuffs you have hand take one hand and try to grab her handcuffs documentary I think arcane lock how does that work it's uh it kind of just doesn't open unless it's a it's a magical lock.
53,04:11,04:24,Speaker mic00,So is it but it's an action to cast the the thing is you do not have much time at all you have one action consider one action that would be the like the the grabber hand away from the circle.
54,04:24,04:46,Speaker mic00,Okay so you're trying to you're just trying to pull her back effectively stop okay so that one rule um your days can I have winding boots while holding her um no I'm just saying one action you got one thing to do.
55,04:46,05:18,Speaker mic00,But I'm just asking like as a wait one moment here can I wind these steps to further her away from this I would say you could wind any steps or you can grab her you can't do both her all right it's um this is achievable is it I mean you are at disadvantage because your ears are ringing uh it's explosion um you're in quite a bit of pain.
56,05:18,05:33,Speaker mic00,"Um but you're at disadvantage, you only need a twelve advance don't have any bands."
57,05:40,05:41,Speaker mic00,"Yeah, that's not good."
58,05:41,05:43,Speaker mic00,I have to take two.
59,05:43,05:44,Speaker mic00,Uh plus that's why.
60,05:45,05:50,Speaker mic00,I can donate my very last inspiration to you if you don't have any information on your own.
61,05:50,05:51,Speaker mic00,Uh oh yeah!
62,05:51,05:53,Speaker mic00,I thought I got her corporation.
63,05:53,05:55,Speaker mic00,I forgot about that.
64,05:55,05:56,Speaker mic00,I forgot about it.
65,05:56,06:00,Speaker mic00,"Okay, we should try that."
66,06:00,06:02,Speaker mic00,"Oh, it's not any better."
67,06:02,06:06,Speaker mic00,"I keep getting 16, and then that's yeah, not gonna cut it."
68,06:06,06:07,Speaker mic00,"Oh, not gonna be a little bit more."
69,06:07,06:08,Speaker mic00,Wait.
70,06:09,06:10,Speaker mic00,Yeah.
71,06:10,06:10,Speaker mic00,Yeah.
72,06:10,06:11,Speaker mic00,Not quite.
73,06:11,06:12,Speaker mic00,Can I donate for another one?
74,06:12,06:15,Speaker mic00,I tried the grab her.
75,06:15,06:18,Speaker mic00,I was gonna windy step to like keep her further away.
76,06:18,06:20,Speaker mic00,So I didn't have to roll anything.
77,06:20,06:21,Speaker mic00,That's alright.
78,06:21,06:22,Speaker mic00,"No, this is great."
79,06:22,06:23,Speaker mic00,Unfortunately.
80,06:24,06:27,Speaker mic00,"Unfortunately, the ringing in your ears."
81,06:27,06:28,Speaker mic00,Tonitis.
82,06:28,06:31,Speaker mic00,Now go um too much.
83,06:31,06:32,Speaker mic00,You're dizzy.
84,06:32,06:33,Speaker mic00,Vertigo.
85,06:33,06:36,Speaker mic00,You try and grab her and miss.
86,06:36,06:46,Speaker mic00,"And she uses that one opportunity to reach her hand into the into the arcane circle, which reacts immediately, intensely."
87,06:47,06:48,Speaker mic00,You hear her.
88,06:48,06:51,Speaker mic00,"Uh salon, come, O Tar."
89,06:51,06:54,Speaker mic00,So long finishes the line.
90,06:54,06:57,Speaker mic00,The circle answers from beneath her.
91,06:57,07:01,Speaker mic00,Black light pooling around her knees like ink poured into water.
92,07:01,07:04,Speaker mic00,As her spine snaps first.
93,07:04,07:11,Speaker mic00,Loud enough to hear over uh the the sound from the Mercatora above.
94,07:11,07:20,Speaker mic00,"Full folds her forward onto her hands, already growing too many joints and knuckles."
95,07:20,07:27,Speaker mic00,"Uh her jaw stretches forward, distending and pulling, cracking and popping."
96,07:27,07:40,Speaker mic00,"Her as her jaw struck or as her bones grow in shape underneath her, her skin tears and reheals as her body is remade underneath her."
97,07:40,07:54,Speaker mic00,"Uh each tear of flesh across rapidly expanding muscle releases a toxic yellow miasma from every open wound, quickly healing back up and hissing with it."
98,07:54,08:07,Speaker mic00,"You hear her scream, a deep, frightened, regru terrified scream that very, very quickly loses anything close to humanity."
99,08:07,08:23,Speaker mic00,"Uh ribs along her back, punch out through the skin of her back one at a time, gleaming wet in the torchlight, then getting dragged back inward as her back and shoulders expand to fill it out."
100,08:23,08:30,Speaker mic00,"Um sick, sweet vapor rising from the rotting quartz she is now wearing."
101,08:30,08:34,Speaker mic00,Um her screams keep going through all of it.
102,08:34,08:38,Speaker mic00,"Although by the end, they are not her screams anymore."
103,08:38,08:40,Speaker mic00,They're not the screams of anyone human.
104,08:41,08:44,Speaker mic00,"Two seconds, maybe three."
105,08:46,09:04,Speaker mic00,"The small three-foot-tall red grung who once was dying at the edge of the circle, has been replaced with a twelve-foot-tall monster of a slod uh standing getting back up, and that's where we're gonna end it right there."
106,09:00,09:07,Speaker mic00,So we can't level up.
107,09:07,09:08,Speaker mic00,"No, you guys level up."
108,09:08,09:09,Speaker mic00,Oh yeah.
109,09:09,09:11,Speaker mic00,You will not survive this fight without a level up.
110,09:11,09:11,Speaker mic00,"Okay, cool."
111,09:13,09:19,Speaker mic00,"Yeah, we're gonna do remember that like in-game level up that you guys weren't that whole job about now that you are."
112,09:22,09:23,Speaker mic00,Everyone is level five now.
113,09:23,09:27,Speaker mic00,Oh I don't have man.
114,09:27,09:30,Speaker mic00,But I are we starting a new combat is the question.
115,09:30,09:32,Speaker mic00,"Yes, this will technically start as a new combat."
116,09:32,09:33,Speaker mic00,Okay.
117,09:33,09:35,Speaker mic00,At least I can get my focus points back.
118,09:37,09:40,Speaker mic00,And I think that is exactly where we'll leave it right there.
119,09:44,09:45,Speaker mic00,You guys are a class.
120,09:46,09:47,Speaker mic00,Move the battery points.
121,09:47,09:48,Speaker mic00,What was final?
122,09:48,09:50,Speaker mic00,What was everyone at?
123,09:50,09:51,Speaker mic00,Fifteen.
124,09:51,09:52,Speaker mic00,I got down to one.
125,09:53,09:54,Speaker mic00,You were fine.
126,09:54,09:58,Speaker mic00,But then I got down to I got down to one and then I was eleven and then twenty-one.
127,09:58,09:59,Speaker mic00,Yeah.
128,09:59,10:01,Speaker mic00,You guys did about a lot.
129,10:02,10:06,Speaker mic00,You guys did about four hundred damage during that encounter.
130,10:08,10:09,Speaker mic00,You did have a bit of a loss there.
131,10:10,10:44,Speaker mic00,I think uh damage.
132,13:58,13:59,Speaker mic00,"Oh, yeah."
133,14:01,14:02,Speaker mic00,I did like what I thought.
134,14:02,14:03,Speaker mic00,Perfect.
135,14:03,14:04,Speaker mic00,It felt very uh organic.
136,14:04,14:05,Speaker mic00,It did.
137,14:05,14:06,Speaker mic00,Rolls off its own.
138,14:06,14:09,Speaker mic00,Um grab a quick smoke.
139,14:09,14:12,Speaker mic00,And washroom.
140,14:12,14:13,Speaker mic00,Bags of this are our food.
141,14:16,14:16,Speaker mic00,Thank you.
142,14:19,14:20,Speaker mic00,Oh.
143,14:20,14:21,Speaker mic00,Those are sort of things.
144,14:21,14:29,Speaker mic00,"Yeah, those are the records at all in my grammatic numbers."
