ID,Start,End,Speaker,Text
1,00:02,00:02,Speaker mic01,Yeah.
2,00:03,00:04,Speaker mic01,Fix my contraption again.
3,00:05,00:06,Speaker mic01,What is it for rolling of concentration?
4,00:06,00:07,Speaker mic01,If you're caught not.
5,00:07,00:08,Speaker mic01,So just plus one.
6,00:08,00:11,Speaker mic00,You need to roll a nineteen at the minimum.
7,00:10,00:13,Speaker mic01,I I didn't roll for concentration on my gust.
8,00:13,00:14,Speaker mic01,Oh.
9,00:14,00:17,Speaker mic00,So it's a nineteen year higher than 14 meter.
10,00:18,00:19,Speaker mic01,"Oh, I do have a bardic though."
11,00:19,00:19,Speaker mic01,Use the bar.
12,00:19,00:21,Speaker mic01,I don't know if I'll get it at 14.
13,00:21,00:21,Speaker mic01,"Oh, I might."
14,00:21,00:22,Speaker mic01,If I get a six.
15,00:22,00:22,Speaker mic00,It's possible.
16,00:22,00:26,Speaker mic01,"Oh, it's almost like the max roll."
17,00:23,00:25,Speaker mic00,It's almost it's almost like that.
18,00:26,00:26,Speaker mic01,Oh yeah.
19,00:27,00:27,Speaker mic00,Alright.
20,00:27,00:28,Speaker mic01,The gust is gone.
21,00:28,00:29,Speaker mic01,Gust is gone.
22,00:29,00:29,Speaker mic00,Yeah.
23,00:30,00:31,Speaker mic01,The wind dies down.
24,00:32,00:33,Speaker mic01,And I cannot.
25,00:33,00:33,Speaker mic01,I got you.
26,00:34,00:36,Speaker mic01,I got you next.
27,00:36,00:37,Speaker mic01,I'm burden.
28,00:37,00:39,Speaker mic01,The gust stops and you guys all see me.
29,00:41,00:42,Speaker mic01,Just pantsing.
30,00:42,00:42,Speaker mic00,Yeah.
31,00:42,00:57,Speaker mic01,"Can I for uh just I don't want to go too far from my post here, but is there like I guess for my bonus action as Katrina to it, would she be able to kind of survey us and see if there was anything of the ordinary that I was relaying."
32,00:57,01:00,Speaker mic00,Give me a we let the dice go aside.
33,01:00,01:10,Speaker mic01,"If you roll, I will still tell you that's a success uh for finding a potion in here isn't impossible because they do plan for these things here."
34,01:07,01:08,Speaker mic00,Isn't it possible?
