ID,Start,End,Speaker,Text
1,00:00,00:03,Speaker mic00,Um fucking really cool.
2,00:00,00:03,Speaker mic01,Um fuck it rule cool.
3,00:03,00:05,Speaker mic01,I'm gonna go through the barrier.
4,00:04,00:05,Speaker mic00,It goes through the barrier.
5,00:06,00:09,Speaker mic00,"Yeah, actually I I've already said the mechanical things just go right through."
6,00:09,00:14,Speaker mic00,It's not a good thing.
7,00:11,00:15,Speaker mic01,Um Dalmarcina over here.
8,00:14,00:15,Speaker mic00,"Yeah, yeah, yeah."
9,00:17,00:18,Speaker mic01,Are you still in your scene?
10,00:19,00:20,Speaker mic01,"Yeah, yeah."
11,00:20,00:23,Speaker mic00,I love that the chair just kind of goes through it for no reason.
12,00:23,00:27,Speaker mic00,Like struggles to get through the barrier through his chair just like goes right through.
13,00:23,00:24,Speaker mic01,"Yes, yeah."
14,00:27,00:32,Speaker mic01,It's like fucking that just works.
15,00:30,00:32,Speaker mic00,Who knows how long magic works.
16,00:32,00:33,Speaker mic01,"Yeah, I was like, I guess."
17,00:32,00:34,Speaker mic00,"I guess that doesn't make sense, but I don't know."
18,00:34,00:35,Speaker mic00,Alright.
19,00:35,00:46,Speaker mic00,"Um yeah, the chair hits him and it doesn't actually break how much damage do you see."
20,00:35,00:36,Speaker mic01,I don't get it.
21,00:41,00:49,Speaker mic01,"Um it's uh well 1D four plus a 1D4, so big chairs."
22,00:49,00:51,Speaker mic01,I have plus zero to my strike.
23,00:51,00:52,Speaker mic01,Yeah.
24,00:52,00:55,Speaker mic01,So it's a big it's a big chair and an extra B4.
25,00:55,00:58,Speaker mic01,"Alright, I will happily add an extra that's an eight."
26,00:59,01:04,Speaker mic01,Um four four four chair.
27,01:05,01:06,Speaker mic01,Uh seven four.
28,01:06,01:07,Speaker mic01,You can re-roll this.
29,01:07,01:08,Speaker mic01,Is it technically?
30,01:08,01:09,Speaker mic01,"Oh shit, yeah."
31,01:09,01:10,Speaker mic00,Is it on me?
32,01:09,01:10,Speaker mic01,Is it an unarmed strike?
33,01:10,01:11,Speaker mic00,Yeah.
34,01:13,01:14,Speaker mic00,This isn't a real weapon.
35,01:14,01:15,Speaker mic01,"Alright, so that's eight."
36,01:20,01:29,Speaker mic01,"Um and then I need my uh and then another seven, so fifteen."
37,01:26,01:27,Speaker mic00,Okay.
38,01:29,01:30,Speaker mic00,Okay.
39,01:32,01:33,Speaker mic01,Pretty good for a chair.
40,01:34,01:36,Speaker mic01,The chair hits him with a dull fud.
41,01:36,01:43,Speaker mic01,"And he just turns and looks at you, and as he looks, he sees me nearly."
42,01:45,01:49,Speaker mic01,Uh uh I oh he sees me giving my bonus action to aim and shoot my pistol.
43,01:49,01:50,Speaker mic00,Okay.
44,01:50,01:52,Speaker mic01,My last loaded pistol at him.
45,01:51,01:52,Speaker mic00,Yep.
46,01:52,01:56,Speaker mic00,Um you can see like almost actual steam coming off of his body.
