ID,Start,End,Speaker,Text
1,00:01,00:01,Speaker mic01,I have right.
2,00:01,00:02,Speaker mic00,I think we're good.
3,00:02,00:03,Speaker mic01,I think we're good.
4,00:02,00:03,Speaker mic00,Okay.
5,00:03,00:05,Speaker mic00,I don't think it goes near the keyboard.
6,00:06,00:07,Speaker mic00,It looks like it's just in the bottom.
7,00:07,00:07,Speaker mic01,Yeah.
8,00:08,00:09,Speaker mic00,You might have damaged.
9,00:09,00:12,Speaker mic01,"It might get sticky, but yeah, that's sort of well I mean."
10,00:11,00:13,Speaker mic00,I mean 50-30 guys.
11,00:12,00:16,Speaker mic01,Sort of it over.
12,00:15,00:18,Speaker mic00,"I have a man in my 30s, of course my laptop got sticky."
13,00:17,00:18,Speaker mic01,I think it's more real.
14,00:18,00:19,Speaker mic00,Yeah.
15,00:19,00:23,Speaker mic00,Um also I need a better way to like rig this up other than just kind of like balancing it.
16,00:24,00:24,Speaker mic01,Yeah.
17,00:24,00:24,Speaker mic00,Yeah.
18,00:24,00:24,Speaker mic01,Yeah.
19,00:24,00:25,Speaker mic01,Okay.
20,00:26,00:42,Speaker mic00,"Um yeah, let's just um you know I think I can go."
21,00:26,00:29,Speaker mic01,But um that's now.
22,00:30,00:37,Speaker mic01,"So yeah, let's just um I have this uh you used to have one."
23,00:37,00:37,Speaker mic01,What do you mean?
24,00:39,00:40,Speaker mic01,"I think actually, yeah."
25,00:40,00:42,Speaker mic01,That'll be way better than the fucking mimic.
26,00:42,00:43,Speaker mic00,Oh yeah.
27,00:43,00:46,Speaker mic01,"Because yeah, that was far from our I think we're good."
28,00:46,00:46,Speaker mic00,I think we're good.
29,00:46,00:49,Speaker mic00,"I was gonna wait, so did Oh, monster, right?"
30,00:46,00:48,Speaker mic01,I was gonna wipe so it didn't.
31,00:48,00:49,Speaker mic01,"Oh, I think that was a monster, right?"
32,00:49,00:50,Speaker mic00,Yeah.
33,00:50,00:54,Speaker mic00,"I mean I got I got good cleaner at home, so but yeah, let's definitely clean up this table."
34,00:55,01:00,Speaker mic00,"No no, I just don't want it to dry, then be sticky, and then you have to deal with that is all I'm just saying."
35,00:55,00:55,Speaker mic01,"No, no, no."
36,01:00,01:01,Speaker mic00,Cool.
37,01:01,01:04,Speaker mic00,I that makes sense.
38,01:04,01:04,Speaker mic00,Alright.
39,01:04,01:06,Speaker mic00,Disaster over this.
