ID,Start,End,Speaker,Text
1,00:00,00:04,Speaker mic00,Separated a arm from his body.
2,00:04,00:07,Speaker mic01,It's still also the one by a red.
3,00:05,00:07,Speaker mic00,He's hanging by A from Red.
4,00:07,00:08,Speaker mic00,You you shot his arm?
5,00:07,00:08,Speaker mic01,I think it's normal.
6,00:08,00:09,Speaker mic00,You shot his arm off.
7,00:08,00:09,Speaker mic01,It's not his arm.
8,00:10,00:10,Speaker mic01,Fuck.
9,00:10,00:10,Speaker mic00,Yeah.
10,00:10,00:12,Speaker mic01,Can you continue to do magic?
11,00:12,00:17,Speaker mic01,"Well, and that's the other thing too is that also the 1d8 explosive damage."
12,00:17,00:17,Speaker mic00,"Oh, okay."
13,00:17,00:26,Speaker mic01,Where he has to make he and anyone around him within five feet have to make a DC 15.
14,00:26,00:28,Speaker mic01,I am just outside of team.
15,00:28,00:29,Speaker mic00,How much damage do they take?
16,00:28,00:28,Speaker mic01,Oh.
17,00:29,00:31,Speaker mic00,"Oh wait, what's the save for?"
18,00:30,00:32,Speaker mic01,"Yeah, he's attacking him, not her."
19,00:31,00:33,Speaker mic00,Uh for the exposed damage.
20,00:33,00:35,Speaker mic00,"Oh, what kind of save is it though?"
21,00:35,00:39,Speaker mic01,Uh we it was a dexterity save 15.
22,00:39,00:40,Speaker mic00,"Yeah, they both failed at."
23,00:39,00:40,Speaker mic01,"Yeah, wait."
24,00:40,00:41,Speaker mic00,How much damage?
25,00:41,00:43,Speaker mic01,She's still right there.
26,00:43,00:44,Speaker mic01,"Oh, good to know."
27,00:43,00:47,Speaker mic00,Oh I just gave it to you.
28,00:44,00:48,Speaker mic01,"Oh, red's cheating."
29,00:48,00:49,Speaker mic00,Six and eight?
30,00:49,00:50,Speaker mic00,No.
31,00:50,00:51,Speaker mic01,"No, I wrote max damage."
32,00:51,00:55,Speaker mic01,"It's just uh uh it's it's one d eight, and I rolled max damage."
33,00:52,00:53,Speaker mic00,It's 1D8.
34,00:55,00:57,Speaker mic01,"Okay, so another one."
35,00:55,00:57,Speaker mic00,So no another eight on that?
36,00:57,00:58,Speaker mic00,128.
37,00:58,01:03,Speaker mic00,Um wow.
38,01:03,01:04,Speaker mic00,Okay.
39,01:04,01:06,Speaker mic00,That's really yeah.
40,01:06,01:10,Speaker mic01,"And then so eight for Salon as well, because she is in range."
41,01:10,01:15,Speaker mic00,Um you can see this like um kind of looks like predator a little bit.
42,01:16,01:19,Speaker mic00,Uh flame kind of forming around.
43,01:18,01:19,Speaker mic01,She's still there.
44,01:19,01:30,Speaker mic01,"So okay, so down on the ground from channeling and just and you can hear um that's is that well, that's great news for you."
45,01:30,01:32,Speaker mic00,"Yeah, that's he's right there."
46,01:30,01:31,Speaker mic01,"Oh, there you are."
47,01:32,01:33,Speaker mic01,He's right there.
48,01:32,01:34,Speaker mic00,Is that is that it for your turn?
49,01:34,01:34,Speaker mic01,That's it.
50,01:34,01:38,Speaker mic00,"Chris uh Crystalin, you're up parenting your arm back."
51,01:36,01:36,Speaker mic01,I've got moving.
52,01:39,01:40,Speaker mic00,I it's starting.
53,01:40,01:40,Speaker mic00,Oh.
54,01:40,01:47,Speaker mic00,"But we have uh entry pointing this way, you can see the flashes over here, so I know exactly the area there."
55,01:41,01:43,Speaker mic01,But we have uh we've got a lantern pointing this way.
56,01:47,01:48,Speaker mic00,"Yep, yep, yep."
57,01:47,01:48,Speaker mic01,"Yes, yep."
58,01:48,01:50,Speaker mic00,Can I safely take it over there?
59,01:50,01:54,Speaker mic00,You can fly um down.
60,01:50,01:53,Speaker mic01,You can try um the barriers.
61,01:53,01:54,Speaker mic01,Barriers down.
62,01:54,01:56,Speaker mic00,"Yeah, the barrier has been knocked down."
63,01:56,01:58,Speaker mic00,Um yeah.
64,01:58,02:00,Speaker mic00,I I'm not gonna complain with you.
65,01:59,02:00,Speaker mic01,I'm not gonna play with people.
66,02:00,02:01,Speaker mic00,"Yes, okay."
67,02:00,02:04,Speaker mic00,"Yeah, I just make short numbers because flashy."
68,02:00,02:01,Speaker mic01,"Yeah, okay."
69,02:01,02:05,Speaker mic01,I wanted just to make sure first because flashy flash.
70,02:08,02:08,Speaker mic00,Yep.
71,02:08,02:12,Speaker mic00,"And uh at this point, it's unpunching."
72,02:09,02:13,Speaker mic01,I'm just going to assume and hope that she's on punching in the air.
73,02:13,02:15,Speaker mic00,You I mean you you just kinda got an outline number.
74,02:13,02:16,Speaker mic01,"You I mean, you just kind of got a goal line of her."
75,02:15,02:16,Speaker mic00,Yeah.
76,02:16,02:22,Speaker mic00,"And assuming she hasn't moved in that six seconds, she's probably in that exact same spot."
77,02:23,02:24,Speaker mic01,Can I kick her?
78,02:24,02:25,Speaker mic01,Would that count?
79,02:25,02:26,Speaker mic00,"Yeah, of course you can't."
80,02:26,02:28,Speaker mic00,It is not on strike.
81,02:27,02:28,Speaker mic01,It's an unarmed strike.
82,02:28,02:29,Speaker mic00,I can attack on this.
83,02:28,02:30,Speaker mic01,I have talons.
84,02:29,02:33,Speaker mic00,"It is an up-arm strike, or it doesn't have to be like to be."
85,02:30,02:31,Speaker mic01,"It is an unarmed strike, right?"
86,02:33,02:37,Speaker mic00,Does your does your main attack say it has to be a punch?
87,02:37,02:38,Speaker mic00,Or is it just a strike?
88,02:38,02:42,Speaker mic01,Because if it's if it's just a it's already created by an unarmed strike.
89,02:40,02:42,Speaker mic00,This is an arms.
90,02:42,02:42,Speaker mic01,Yeah.
91,02:42,02:43,Speaker mic00,Then it can be a kiss.
92,02:43,02:48,Speaker mic00,I can because I'm just in case I've had a right because I'm gonna do it.
93,02:43,02:49,Speaker mic01,"I'm gonna pick because I'm assuming just in case I'm not punching at her head, I don't know exactly her height, but she's certainly touching the ground."
94,02:49,02:51,Speaker mic00,"Oh yeah, you can absolutely run."
95,02:52,02:52,Speaker mic00,Yeah.
96,02:52,02:57,Speaker mic00,"Yeah, I'm gonna force uh first attack."
97,02:53,02:55,Speaker mic01,"Yeah, I'm gonna I'm gonna throw it instead."
98,02:55,02:55,Speaker mic01,All right.
99,02:55,02:59,Speaker mic01,"Yeah, so uh first attack, uh 14 plus seven."
100,02:57,02:59,Speaker mic00,Um plus seven.
101,02:59,03:01,Speaker mic00,So that's a hit.
102,03:01,03:02,Speaker mic00,Yep.
103,03:02,03:06,Speaker mic00,Um that sucks.
104,03:02,03:07,Speaker mic01,Um that's that's we're gonna have that.
105,03:06,03:08,Speaker mic00,She doesn't have that in available anymore.
106,03:07,03:08,Speaker mic01,"Okay, what will I?"
107,03:08,03:12,Speaker mic00,So uh do you need that just for my birds?
108,03:08,03:12,Speaker mic01,So that deals a seven bludgeoning damage for my first uh hit.
109,03:12,03:13,Speaker mic00,Yep.
110,03:13,03:15,Speaker mic00,"Uh so long take seven, yep."
111,03:13,03:15,Speaker mic01,"Uh someone says seven, yep."
112,03:15,03:16,Speaker mic01,Still up?
113,03:15,03:16,Speaker mic00,"Yes, she is."
114,03:16,03:16,Speaker mic01,Yeah.
115,03:16,03:17,Speaker mic01,Flurry blows.
116,03:17,03:22,Speaker mic00,Flirty about uh focus point.
117,03:17,03:18,Speaker mic01,Florida bows.
118,03:18,03:18,Speaker mic01,Yeah.
119,03:18,03:19,Speaker mic01,All right.
120,03:19,03:19,Speaker mic01,All right.
121,03:19,03:22,Speaker mic01,That is my last uh focus point.
122,03:22,03:23,Speaker mic00,Okay.
123,03:23,03:26,Speaker mic00,Um first hit.
124,03:23,03:26,Speaker mic01,Uh first hit.
125,03:26,03:32,Speaker mic00,Um just messages.
126,03:26,03:31,Speaker mic01,Uh very likely misses seven ten uh seven eight nine ten twelve.
127,03:31,03:31,Speaker mic01,Yeah.
128,03:32,03:33,Speaker mic01,Just misses.
129,03:33,03:34,Speaker mic01,Second.
130,03:34,03:36,Speaker mic00,Well that one will hit because she's a third team.
131,03:36,03:36,Speaker mic00,Yep.
132,03:36,03:37,Speaker mic01,"Uh, okay."
133,03:37,03:42,Speaker mic01,"Uh three, so five, six, seven, eight damage for the the second."
134,03:42,03:43,Speaker mic00,Uh eight.
135,03:43,03:43,Speaker mic01,Eight.
136,03:43,03:44,Speaker mic00,"Yeah, I can't."
137,03:43,03:44,Speaker mic01,"Yeah, that hit."
138,03:44,03:47,Speaker mic00,"Uh eight, so uh still not dead."
139,03:47,03:48,Speaker mic01,Damn.
140,03:48,03:49,Speaker mic01,God damn.
141,03:49,03:51,Speaker mic00,Uh she isn't she is now bloody.
142,03:51,03:53,Speaker mic00,She's definitely bloody.
143,03:51,03:53,Speaker mic01,She's definitely bloodied.
144,03:53,03:54,Speaker mic00,Um paranoid.
145,03:53,03:55,Speaker mic01,"Oh, can I grapple her?"
146,03:56,03:57,Speaker mic01,She's invisible.
147,03:57,03:59,Speaker mic01,"She is invisible, but can I grapple her?"
148,03:59,04:01,Speaker mic00,The blood that dripped off of her wasn't.
149,03:59,04:00,Speaker mic01,The blood that dripped off is a little bit more.
150,04:00,04:01,Speaker mic01,I can grapple her as a water.
151,04:01,04:02,Speaker mic01,"Yeah, yeah."
152,04:01,04:02,Speaker mic00,"Yeah, it is not."
153,04:02,04:04,Speaker mic00,I can't grapple as a production.
154,04:04,04:08,Speaker mic00,You can grab oh because you have the grappler f uh okay.
155,04:05,04:07,Speaker mic01,You can grab all of the tavern brawler.
156,04:08,04:10,Speaker mic00,"Wait, you both have towers?"
157,04:09,04:10,Speaker mic01,Yes.
158,04:10,04:10,Speaker mic01,Yep.
159,04:10,04:12,Speaker mic00,We work together.
160,04:12,04:13,Speaker mic00,Okay.
161,04:13,04:14,Speaker mic01,It's a great feat.
162,04:14,04:14,Speaker mic00,Great feet.
163,04:14,04:16,Speaker mic00,I'm noticing some coordination.
164,04:15,04:16,Speaker mic01,I know this is important.
165,04:17,04:17,Speaker mic00,"Okay, go ahead."
166,04:17,04:19,Speaker mic01,I actually didn't know he had that.
167,04:19,04:21,Speaker mic01,"Uh but yes, I am in the grapple."
168,04:21,04:22,Speaker mic00,Beautiful.
169,04:22,04:22,Speaker mic00,Alright.
170,04:22,04:25,Speaker mic01,"Uh I can I can do that after any attack, basically."
171,04:25,04:40,Speaker mic00,So uh turning three down and do spent both and just uh is just strength share.
172,04:25,04:26,Speaker mic01,So uh tavern brawler.
173,04:28,04:30,Speaker mic01,Wanna make sure that I'm doing this right.
174,04:31,04:35,Speaker mic01,"On your turn, when you hit a creature with an unimstrake, you use both damage and grapple."
175,04:35,04:36,Speaker mic01,You can do this benefit only once per turn.
176,04:37,04:40,Speaker mic01,"Uh absolutely is just strength check, right?"
