ID,Start,End,Speaker,Text
1,00:00,00:01,Speaker mic00,It's on it done.
2,00:02,00:05,Speaker mic01,"Um first things first, I need to heal myself."
3,00:05,00:09,Speaker mic00,Just so you guys know it hasn't come up underneath enough.
4,00:05,00:07,Speaker mic01,Just so you guys hit points.
5,00:07,00:09,Speaker mic01,Does it become abundantly clear?
6,00:09,00:14,Speaker mic01,You do not want to allow her to complete two rounds of channeling.
7,00:15,00:17,Speaker mic01,"Wait, Domar's kind of taking the initiative."
8,00:17,00:23,Speaker mic00,"Yeah, and it's it's it's um right soon."
9,00:18,00:19,Speaker mic01,13.
10,00:20,00:23,Speaker mic01,Um you're gonna regret that very soon.
11,00:23,00:23,Speaker mic01,Probably.
12,00:23,00:28,Speaker mic00,"Yeah, you you you pissed off uh you pissed off a name now."
13,00:23,00:27,Speaker mic01,"Yeah, you you you pissed off um the strongest guy in the room."
14,00:27,00:28,Speaker mic01,You pissed off the main guy.
15,00:28,00:30,Speaker mic01,Yeah.
16,00:30,00:31,Speaker mic00,Yeah.
17,00:32,00:34,Speaker mic01,Uh so I heal myself with the cure wounds.
18,00:32,00:47,Speaker mic00,So uh question is true.
19,00:34,00:35,Speaker mic01,I knew it as given.
20,00:36,00:42,Speaker mic01,"And then my movement, I am going to uh step, leap onto there as I'm flying through the air."
21,00:42,00:44,Speaker mic01,I draw my two scimitars.
22,00:44,00:47,Speaker mic01,"Yep, and I land on the dome and try and push through."
23,00:47,01:06,Speaker mic00,You fall right from the You're all burning walking upstairs and extra one there.
24,00:47,00:49,Speaker mic01,You fall right through immediately.
25,00:49,00:50,Speaker mic01,"Oh, you're gunned."
26,00:50,00:51,Speaker mic01,"Oh, it's it!"
27,00:52,00:52,Speaker mic01,Oh!
28,00:54,00:55,Speaker mic01,I get it now!
29,00:58,00:59,Speaker mic01,You're all worried.
30,01:02,01:06,Speaker mic01,It's like when you're walking upstairs and you take that final step of the player.
31,01:06,01:07,Speaker mic01,"Yeah, you can shit."
32,01:07,01:12,Speaker mic01,Nothing's worse than a step you didn't think when you're going down and you think there's one more.
33,01:12,01:13,Speaker mic01,Yeah.
34,01:13,01:17,Speaker mic01,"I mean, it's better than thinking you're at the bottom and there is one more."
35,01:17,01:29,Speaker mic00,"Yeah, so that's badly one's not that bad."
36,01:17,01:19,Speaker mic01,That's how I broke my fucking foot.
