ID,Start,End,Speaker,Text
1,00:00,00:02,Speaker mic00,"Work as a group, you guys can coordinate."
2,00:02,00:05,Speaker mic00,This isn't uh this is loosey goosey.
3,00:05,00:05,Speaker mic00,Right.
4,00:05,00:06,Speaker mic01,Um chat.
5,00:05,00:14,Speaker mic00,"Um the cart hauling Cobb's cannon barrel, still creeping towards the dock when Ruck and Enzo fall into steps and Nona's side three streets over."
6,00:14,00:21,Speaker mic01,La Vasca's damp giving way to Luck Lindy's fish market ride and noise before either of them say a word.
7,00:21,00:28,Speaker mic00,"Lopuluti's fish market runs at full noise, even with half the crowd's attention still on the bepa three streets over."
8,00:28,00:40,Speaker mic00,"The whole street thick with brine and fish guts, skulls working on the gutters, vendors calling prices across canal water, that throws every one of them back at the caller."
9,00:40,00:46,Speaker mic00,"Ruck and Enzo flanked Nona close enough to touch, both scanning faces instead of stalls."
10,00:40,00:46,Speaker mic01,"Rock and though flying on a force another touch, both standing faces instead of stalls."
11,00:46,00:54,Speaker mic01,"While she moves at her own pace, one paw testing a muckle on it before the vendor ramps it with baby list."
12,00:54,00:55,Speaker mic00,Two stalls over.
13,00:55,01:10,Speaker mic01,"A boy, halfway through, unrolling a paper wrapped bundle from inside his coat, catches Ruck's stare of and decides with sudden total conviction he'd much rather eat this whole pie than throw it."
14,01:10,01:15,Speaker mic00,"Nona hums over a crate of lemons, unbothered, doesn't even look up."
15,01:15,01:18,Speaker mic00,Then closer than the last one.
16,01:18,01:19,Speaker mic00,Oh sorry.
17,01:20,01:30,Speaker mic00,"Another whistle starts behind her, but chuckles with she chuckles without turning around, sets down on the lemon, and raises her voice to carry across the tower."
18,01:30,01:33,Speaker mic00,"Five Bethers, and not one of you has laid the finger on me."
19,01:33,01:35,Speaker mic01,I'm right to your darling.
20,01:35,01:37,Speaker mic00,Do make it interesting.
21,01:35,01:37,Speaker mic01,Do make me think of a message.
22,01:37,01:43,Speaker mic01,And with immediate groan and sigh from Enzo and Ruck next to her.
23,01:42,01:43,Speaker mic00,Next door.
24,01:43,01:48,Speaker mic00,Just um just a second there.
25,01:48,01:52,Speaker mic00,And turn she turns back to Nona to uh Ruck and Enzo.
26,01:52,01:56,Speaker mic00,"And okay, because you too won't let me participate though."
27,01:52,01:56,Speaker mic01,And only because you'll tell what let me participate.
28,01:56,01:57,Speaker mic01,Death a week.
29,01:57,02:00,Speaker mic01,Any stranger may toss a pie at you and no one stops him.
30,02:00,02:06,Speaker mic01,His fault.
31,02:00,02:02,Speaker mic01,I cannot keep you safe like that.
32,02:02,02:05,Speaker mic01,A pie can conceal anything.
33,02:06,02:09,Speaker mic01,I could smell a grenade in a pie.
34,02:16,02:18,Speaker mic00,She turns to rock.
35,02:18,02:24,Speaker mic00,"I'm sorry, I'm trying to talk about Rock's voice unless I like Danny Russell."
36,02:18,02:20,Speaker mic01,"I'm sorry, I'm trying to still be aware of it."
37,02:21,02:23,Speaker mic01,I was trying to figure out Rock's voice and all of a sudden like there they were.
38,02:23,02:24,Speaker mic01,"I said I'm like, okay."
39,02:24,02:25,Speaker mic00,"Yeah, yeah, yeah."
40,02:25,02:28,Speaker mic00,Um she turns to Rug.
41,02:28,02:31,Speaker mic00,The rabble works because we don't I need the roof.
42,02:31,02:39,Speaker mic00,"The day I stop walking my own streets is the day I lose the rain, but to ask people to stand up."
43,02:39,02:46,Speaker mic01,Um The next I would love uh uh everyone to roll a perception check for me.
44,02:46,02:49,Speaker mic01,And you are um a line.
45,02:49,02:50,Speaker mic01,Fifteen.
46,02:50,02:51,Speaker mic01,Fifteen?
47,02:51,02:53,Speaker mic00,So we're gonna take the two highest.
48,02:53,02:54,Speaker mic01,Uh 12 would be mine.
49,02:54,02:55,Speaker mic01,Did you roll Caden?
50,02:55,02:56,Speaker mic01,"I did, I got a nine."
51,02:56,02:57,Speaker mic00,Okay.
52,02:57,02:58,Speaker mic01,"12, 10."
53,02:57,03:00,Speaker mic00,Um just a second here.
54,03:02,03:05,Speaker mic00,Um the second whistle comes.
55,03:05,03:09,Speaker mic00,Um the next oh I asked you for that.
56,03:09,03:11,Speaker mic00,Uh what the fuck is this?
57,03:10,03:11,Speaker mic01,"Oh, that's one."
58,03:11,03:13,Speaker mic00,Sorry.
59,03:12,03:13,Speaker mic01,What the bunk?
60,03:13,03:15,Speaker mic00,What the fuck is this?
61,03:13,03:14,Speaker mic01,What's the punk?
62,03:15,03:15,Speaker mic01,What the fuck?
63,03:17,03:19,Speaker mic01,"Um so sorry, one more time, I'll let them."
64,03:18,03:19,Speaker mic00,What are those rooms?
65,03:19,03:22,Speaker mic01,I could do.
66,03:22,03:25,Speaker mic00,"Sorry, you're just one twelve?"
67,03:22,03:23,Speaker mic01,"Sorry, number four."
